transaction_id,items
3701,"Diapers, Milk, Eggs, Beer"
3702,"Bread, Jam"
3703,"Milk, Eggs"
3704,"Biscuits, Bread"
3705,"Bread, Milk, Eggs, Butter"
3706,"Bread, Butter"
3707,"Biscuits, Butter"
3708,"Cheese, Biscuits, Butter"
3709,"Bread, Milk, Jam, Cheese"
3710,"Bread, Chips, Milk, Butter"
3711,"Biscuits, Bread, Butter"
3712,"Bread, Biscuits, Eggs, Diapers, Beer"
3713,"Cheese, Diapers, Eggs, Jam"
3714,"Biscuits, Bread, Milk, Eggs"
3715,"Cheese, Chips, Butter"
3716,"Biscuits, Eggs, Cheese, Diapers, Beer"
3717,"Cheese, Butter"
3718,"Bread, Milk, Eggs, Cheese, Chips"
3719,"Diapers, Beer"
3720,"Bread, Milk"
3721,"Cheese, Biscuits, Eggs, Butter"
3722,"Cheese, Biscuits, Eggs, Beer"
3723,"Bread, Milk, Cheese, Eggs, Butter"
3724,"Biscuits, Butter, Diapers, Chips, Beer"
3725,"Biscuits, Bread, Butter"
3726,"Eggs, Butter"
3727,"Milk, Chips, Eggs, Beer"
3728,"Bread, Milk, Biscuits, Butter, Cheese"
3729,"Bread, Biscuits, Jam, Butter, Cheese"
3730,"Jam, Butter"
3731,"Milk, Cheese"
3732,"Bread, Milk, Eggs, Jam, Chips"
3733,"Biscuits, Milk, Chips, Butter"
3734,"Bread, Eggs"
3735,"Biscuits, Eggs"
3736,"Beer, Milk, Diapers, Butter"
3737,"Diapers, Milk, Eggs, Biscuits"
3738,"Beer, Jam, Butter"
3739,"Diapers, Milk, Eggs, Beer"
3740,"Biscuits, Bread, Cheese"
3741,"Milk, Butter, Cheese, Diapers, Beer"
3742,"Bread, Biscuits, Jam, Butter, Diapers, Chips, Beer"
3743,"Bread, Milk, Butter"
3744,"Bread, Milk, Eggs, Cheese, Diapers, Beer"
3745,"Diapers, Chips, Beer"
3746,"Milk, Chips"
3747,"Jam, Butter"
3748,"Milk, Eggs"
3749,"Bread, Eggs, Jam"
3750,"Bread, Jam"
3751,"Cheese, Beer"
3752,"Biscuits, Milk, Diapers"
3753,"Bread, Milk"
3754,"Cheese, Biscuits, Eggs, Jam"
3755,"Milk, Jam"
3756,"Bread, Butter"
3757,"Bread, Chips, Eggs, Cheese"
3758,"Milk, Diapers, Beer"
3759,"Biscuits, Bread, Butter"
3760,"Bread, Milk, Biscuits, Butter, Cheese"
3761,"Bread, Eggs, Butter, Diapers, Chips, Beer"
3762,"Diapers, Cheese"
3763,"Milk, Eggs"
3764,"Bread, Cheese"
3765,"Bread, Milk, Butter, Cheese, Chips, Beer"
3766,"Cheese, Jam, Butter"
3767,"Bread, Butter"
3768,"Biscuits, Bread"
3769,"Beer, Milk, Eggs, Butter"
3770,"Bread, Milk, Eggs, Jam"
3771,"Butter, Cheese"
3772,"Bread, Eggs, Butter"
3773,Beer
3774,"Bread, Eggs, Butter"
3775,"Biscuits, Bread"
3776,"Bread, Milk, Cheese, Butter, Chips"
3777,"Biscuits, Bread, Butter, Cheese"
3778,"Biscuits, Jam"
3779,"Bread, Milk, Butter"
3780,"Bread, Milk, Jam, Cheese"
3781,"Milk, Jam, Butter"
3782,Eggs
3783,"Biscuits, Eggs"
3784,"Bread, Eggs, Butter, Chips, Beer"
3785,"Bread, Butter"
3786,"Bread, Milk, Jam, Butter, Beer"
3787,"Bread, Milk, Butter"
3788,"Biscuits, Diapers"
3789,"Biscuits, Bread, Jam, Butter"
3790,"Eggs, Butter"
3791,"Bread, Chips, Butter"
3792,"Bread, Beer"
3793,"Biscuits, Bread, Chips, Butter"
3794,"Milk, Eggs, Butter"
3795,"Eggs, Butter"
3796,"Beer, Eggs, Butter"
3797,"Biscuits, Milk, Chips, Jam"
3798,"Beer, Diapers, Butter"
3799,"Bread, Eggs, Butter, Beer"
3800,"Biscuits, Bread, Eggs"
3801,"Bread, Milk, Eggs, Butter, Diapers, Beer"
3802,"Bread, Eggs, Butter, Cheese, Diapers"
3803,"Bread, Milk, Biscuits, Eggs, Butter, Cheese"
3804,"Bread, Diapers, Beer"
3805,"Bread, Cheese, Eggs, Butter, Chips"
3806,"Milk, Diapers"
3807,"Cheese, Milk, Beer"
3808,"Diapers, Chips, Eggs, Beer"
3809,"Biscuits, Butter"
3810,"Milk, Biscuits, Butter, Cheese, Chips, Beer"
3811,"Bread, Chips, Milk"
3812,"Biscuits, Milk, Beer"
3813,"Bread, Milk, Biscuits, Eggs, Butter, Diapers, Beer"
3814,"Bread, Milk, Cheese"
3815,"Milk, Eggs"
3816,"Bread, Chips, Eggs"
3817,"Bread, Milk, Biscuits, Jam, Beer"
3818,"Bread, Chips, Milk, Butter"
3819,"Biscuits, Milk"
3820,"Bread, Eggs, Jam"
3821,"Biscuits, Bread, Diapers, Beer"
3822,"Bread, Chips, Diapers"
3823,"Eggs, Butter"
3824,"Biscuits, Milk, Butter"
3825,"Bread, Diapers, Butter, Cheese"
3826,"Biscuits, Milk, Eggs, Butter"
3827,"Biscuits, Eggs, Butter"
3828,"Diapers, Milk, Eggs, Butter"
3829,"Bread, Chips, Eggs, Butter"
3830,"Bread, Milk"
3831,"Biscuits, Milk"
3832,"Bread, Milk"
3833,"Bread, Milk, Butter, Diapers, Chips"
3834,"Diapers, Eggs, Beer"
3835,"Bread, Milk, Eggs, Jam, Butter"
3836,"Biscuits, Cheese"
3837,"Bread, Milk"
3838,"Cheese, Biscuits, Beer"
3839,"Biscuits, Milk"
3840,"Diapers, Eggs, Beer"
3841,"Eggs, Beer"
3842,"Biscuits, Bread, Milk, Jam"
3843,"Milk, Eggs, Butter"
3844,"Milk, Biscuits, Jam, Diapers, Beer"
3845,"Bread, Diapers, Butter"
3846,"Chips, Butter"
3847,"Bread, Milk, Eggs, Butter, Beer"
3848,"Bread, Chips, Butter, Cheese"
3849,"Chips, Butter"
3850,"Milk, Eggs, Beer"
3851,Milk
3852,"Bread, Chips, Eggs, Butter"
3853,"Milk, Eggs, Beer"
3854,"Milk, Chips, Eggs, Jam"
3855,"Biscuits, Milk, Eggs"
3856,"Cheese, Beer, Butter"
3857,"Milk, Biscuits, Butter, Cheese, Chips, Beer"
3858,"Bread, Milk"
3859,"Cheese, Milk, Biscuits, Butter"
3860,"Biscuits, Cheese"
3861,"Bread, Milk, Butter"
3862,"Biscuits, Milk, Chips, Jam"
3863,"Bread, Milk, Eggs"
3864,"Bread, Eggs, Butter"
3865,"Cheese, Bread, Jam, Beer"
3866,"Cheese, Chips, Eggs, Butter"
3867,"Bread, Chips"
3868,"Milk, Cheese"
3869,"Milk, Butter"
3870,"Bread, Chips, Butter"
3871,"Biscuits, Milk, Eggs, Beer"
3872,"Bread, Milk, Diapers, Beer"
3873,"Milk, Biscuits, Eggs, Jam, Diapers, Beer"
3874,"Biscuits, Jam, Eggs, Butter, Diapers, Beer"
3875,"Bread, Milk"
3876,"Bread, Biscuits, Butter, Cheese, Chips"
3877,"Cheese, Bread, Milk, Butter"
3878,"Biscuits, Eggs, Jam"
3879,"Bread, Eggs, Butter"
3880,"Milk, Butter"
3881,"Milk, Cheese"
3882,"Biscuits, Jam, Cheese"
3883,"Cheese, Beer, Butter"
3884,"Biscuits, Milk, Chips, Jam"
3885,"Milk, Chips"
3886,"Eggs, Butter"
3887,"Bread, Milk, Biscuits, Butter, Cheese, Diapers, Beer"
3888,"Biscuits, Milk, Beer"
3889,"Biscuits, Eggs"
3890,"Chips, Beer"
3891,"Beer, Cheese"
3892,"Bread, Milk, Eggs, Butter"
3893,"Milk, Diapers"
3894,Beer
3895,"Bread, Milk, Jam, Diapers, Chips, Beer"
3896,"Bread, Milk, Eggs, Butter"
3897,"Eggs, Beer"
3898,"Bread, Biscuits, Cheese, Jam, Butter"
3899,"Milk, Butter"
3900,"Milk, Beer"
3901,"Milk, Diapers, Cheese"
3902,"Bread, Biscuits, Jam, Eggs, Butter, Chips"
3903,"Milk, Beer"
3904,"Biscuits, Bread, Butter"
3905,"Biscuits, Bread, Eggs, Butter"
3906,"Eggs, Jam, Cheese, Diapers, Beer"
3907,"Eggs, Cheese"
3908,"Milk, Biscuits, Eggs, Diapers, Chips, Beer"
3909,"Milk, Diapers, Beer"
3910,"Biscuits, Milk, Butter"
3911,"Beer, Eggs, Butter"
3912,"Milk, Eggs, Butter, Diapers, Beer"
3913,"Bread, Butter"
3914,"Beer, Diapers, Bread, Butter"
3915,"Bread, Jam"
3916,Butter
3917,"Biscuits, Bread, Chips"
3918,"Milk, Biscuits, Jam, Eggs, Cheese, Butter"
3919,"Milk, Chips"
3920,"Diapers, Bread, Chips, Eggs"
3921,"Diapers, Eggs"
3922,"Biscuits, Butter"
3923,"Diapers, Eggs, Beer"
3924,"Bread, Milk, Jam, Eggs, Butter, Chips"
3925,"Bread, Chips, Beer"
3926,Cheese
3927,"Chips, Eggs"
3928,"Bread, Eggs, Butter"
3929,"Bread, Milk, Butter"
3930,"Bread, Chips, Milk, Diapers"
3931,"Biscuits, Bread"
3932,"Bread, Milk, Butter"
3933,"Milk, Eggs, Beer"
3934,"Bread, Eggs, Butter"
3935,"Bread, Jam, Eggs, Cheese, Butter"
3936,"Biscuits, Cheese"
3937,Bread
3938,"Beer, Butter"
3939,"Bread, Eggs, Butter"
3940,"Milk, Cheese"
3941,"Biscuits, Diapers, Chips, Beer"
3942,"Chips, Eggs, Jam"
3943,"Milk, Biscuits, Eggs, Butter, Beer"
3944,"Jam, Eggs, Butter"
3945,"Bread, Milk, Butter, Cheese, Beer"
3946,"Bread, Beer"
3947,"Cheese, Bread, Biscuits, Butter"
3948,"Biscuits, Bread, Eggs, Butter"
3949,"Diapers, Eggs, Butter"
3950,"Cheese, Chips, Biscuits, Butter"
3951,"Biscuits, Bread, Milk, Butter"
3952,"Milk, Chips"
3953,Milk
3954,"Bread, Milk, Cheese, Butter, Diapers"
3955,Eggs
3956,"Milk, Jam, Butter"
3957,"Bread, Jam, Butter"
3958,"Milk, Eggs"
3959,"Cheese, Bread, Butter"
3960,"Milk, Cheese"
3961,"Cheese, Bread, Butter, Beer"
3962,"Milk, Chips"
3963,"Bread, Milk, Beer"
3964,"Cheese, Biscuits, Eggs, Jam"
3965,"Bread, Milk, Butter"
3966,"Biscuits, Bread, Milk, Butter"
3967,"Bread, Cheese, Eggs, Butter, Diapers, Beer"
3968,"Biscuits, Eggs, Butter"
3969,"Bread, Eggs, Butter"
3970,"Beer, Bread, Diapers, Butter"
3971,"Milk, Eggs"
3972,"Milk, Biscuits, Eggs, Butter, Cheese, Diapers, Chips, Beer"
3973,"Milk, Biscuits, Butter, Cheese, Beer"
3974,"Eggs, Butter"
3975,"Biscuits, Chips, Butter"
3976,"Bread, Milk, Eggs, Cheese, Beer"
3977,"Cheese, Beer"
3978,"Biscuits, Chips, Eggs, Beer"
3979,"Biscuits, Eggs, Cheese"
3980,"Eggs, Beer"
3981,"Bread, Chips, Milk, Eggs"
3982,"Milk, Jam"
3983,"Bread, Butter"
3984,"Chips, Jam, Cheese"
3985,"Bread, Chips, Butter"
3986,Beer
3987,"Bread, Eggs"
3988,"Biscuits, Chips"
3989,"Bread, Milk, Butter"
3990,"Biscuits, Bread, Butter"
3991,"Milk, Jam"
3992,"Beer, Butter"
3993,"Biscuits, Diapers, Jam, Beer"
3994,"Bread, Biscuits, Butter, Cheese, Diapers, Beer"
3995,"Biscuits, Bread, Milk, Butter"
3996,"Milk, Biscuits, Jam, Chips, Beer"
3997,"Bread, Milk, Eggs, Butter, Cheese"
3998,Beer
3999,"Bread, Jam, Butter"
4000,"Milk, Biscuits, Jam, Eggs, Butter, Chips"
4001,Beer
4002,"Bread, Eggs, Butter"
4003,"Biscuits, Milk, Jam"
4004,"Chips, Eggs"
4005,"Jam, Butter"
4006,"Biscuits, Chips"
4007,"Diapers, Chips, Beer"
4008,"Milk, Cheese"
4009,"Biscuits, Chips, Eggs"
4010,"Cheese, Butter"
4011,"Diapers, Butter"
4012,"Milk, Eggs, Cheese"
4013,"Bread, Milk, Butter"
4014,"Biscuits, Chips"
4015,"Jam, Butter"
4016,"Cheese, Bread, Eggs, Butter"
4017,"Biscuits, Bread, Jam, Cheese"
4018,"Biscuits, Butter, Cheese, Diapers, Beer"
4019,"Bread, Milk, Eggs, Butter"
4020,"Diapers, Bread, Eggs, Butter"
4021,"Biscuits, Eggs"
4022,"Biscuits, Diapers, Beer"
4023,"Bread, Jam, Eggs, Cheese, Butter, Beer"
4024,"Cheese, Biscuits, Butter"
4025,Milk
4026,"Bread, Milk, Butter, Diapers, Beer"
4027,Beer
4028,"Bread, Milk, Cheese, Biscuits, Eggs, Butter, Beer"
4029,"Milk, Chips, Cheese"
4030,"Beer, Milk, Diapers, Butter"
4031,"Biscuits, Bread, Milk"
4032,"Bread, Biscuits, Jam, Eggs, Butter, Diapers"
4033,"Biscuits, Diapers, Beer, Butter"
4034,"Milk, Beer"
4035,"Cheese, Eggs, Butter"
4036,"Milk, Eggs"
4037,"Cheese, Biscuits, Butter"
4038,"Biscuits, Bread, Milk, Cheese"
4039,"Milk, Chips"
4040,"Bread, Milk, Jam, Butter"
4041,"Bread, Milk, Cheese"
4042,"Chips, Butter"
4043,"Bread, Chips, Milk, Cheese"
4044,"Milk, Eggs, Beer"
4045,"Diapers, Jam, Beer"
4046,"Milk, Chips, Cheese"
4047,"Milk, Eggs, Cheese"
4048,"Bread, Milk, Butter"
4049,"Bread, Chips, Milk, Diapers"
4050,"Biscuits, Bread, Eggs, Cheese"
4051,"Beer, Bread, Butter"
4052,"Milk, Eggs"
4053,"Biscuits, Chips, Beer"
4054,"Milk, Diapers, Beer"
4055,"Bread, Jam, Eggs, Cheese, Butter"
4056,"Cheese, Beer, Biscuits, Butter"
4057,Beer
4058,"Diapers, Chips, Eggs, Beer"
4059,"Biscuits, Bread, Eggs, Butter"
4060,"Biscuits, Milk"
4061,"Biscuits, Milk, Cheese"
4062,"Beer, Bread, Eggs, Butter"
4063,"Bread, Eggs, Butter"
4064,Butter
4065,"Biscuits, Bread"
4066,"Milk, Butter"
4067,"Bread, Butter"
4068,"Diapers, Eggs, Beer"
4069,"Milk, Cheese"
4070,"Biscuits, Jam, Cheese, Diapers, Beer"
4071,"Bread, Milk"
4072,"Chips, Eggs, Butter"
4073,"Bread, Jam, Butter, Diapers, Beer"
4074,"Bread, Cheese, Butter, Diapers, Beer"
4075,"Bread, Butter"
4076,"Milk, Chips, Eggs"
4077,"Bread, Milk, Jam, Butter, Chips, Beer"
4078,"Bread, Milk, Biscuits, Butter, Chips"
4079,"Bread, Eggs, Butter, Beer"
4080,"Bread, Butter, Cheese"
4081,"Bread, Milk, Biscuits, Eggs, Jam"
4082,"Bread, Milk, Biscuits, Butter, Cheese, Chips"
4083,"Bread, Milk, Biscuits, Butter, Cheese, Beer"
4084,"Bread, Butter"
4085,"Bread, Diapers, Beer"
4086,"Bread, Milk, Eggs, Butter, Diapers"
4087,"Biscuits, Bread, Milk, Beer"
4088,"Milk, Biscuits, Eggs, Diapers, Chips"
4089,Biscuits
4090,"Milk, Chips, Diapers, Beer"
4091,"Cheese, Biscuits, Butter"
4092,"Bread, Butter"
4093,"Bread, Milk, Eggs, Beer"
4094,"Biscuits, Bread, Butter, Beer"
4095,"Bread, Milk, Diapers, Butter"
4096,"Milk, Eggs, Beer"
4097,"Bread, Biscuits, Jam, Eggs, Cheese, Butter, Chips"
4098,"Bread, Milk"
4099,Butter
4100,"Biscuits, Milk, Diapers, Beer"
4101,"Bread, Eggs, Butter, Cheese, Diapers"
4102,Chips
4103,"Milk, Jam, Butter, Diapers, Chips, Beer"
4104,"Milk, Eggs"
4105,"Beer, Milk, Butter"
4106,"Bread, Chips, Milk, Butter"
4107,"Bread, Biscuits, Eggs, Butter, Cheese, Chips"
4108,"Eggs, Cheese"
4109,"Bread, Diapers, Cheese"
4110,"Bread, Milk, Biscuits, Eggs, Butter, Diapers"
4111,"Bread, Jam, Eggs, Butter, Chips"
4112,"Biscuits, Beer"
4113,"Bread, Milk, Jam"
4114,"Bread, Butter"
4115,"Cheese, Beer"
4116,Cheese
4117,"Bread, Chips, Eggs"
4118,"Bread, Milk, Eggs, Butter"
4119,"Bread, Cheese"
4120,"Bread, Milk, Cheese, Butter, Chips"
4121,"Bread, Cheese"
4122,"Milk, Biscuits, Eggs, Diapers, Beer"
4123,"Bread, Milk, Biscuits, Jam, Butter, Chips"
4124,"Biscuits, Bread, Milk"
4125,"Diapers, Milk, Eggs, Beer"
4126,"Milk, Beer"
4127,"Biscuits, Butter"
4128,"Biscuits, Bread, Eggs, Butter"
4129,"Biscuits, Eggs"
4130,"Bread, Chips"
4131,"Milk, Jam"
4132,"Bread, Milk, Biscuits, Jam, Cheese"
4133,Chips
4134,"Bread, Butter, Cheese"
4135,"Butter, Beer"
4136,"Bread, Milk, Jam, Butter, Cheese, Beer"
4137,"Cheese, Milk, Butter"
4138,"Cheese, Bread, Milk, Butter"
4139,"Biscuits, Eggs, Butter"
4140,"Milk, Jam"
4141,"Cheese, Bread, Biscuits, Butter"
4142,"Bread, Biscuits, Cheese, Butter, Diapers, Beer"
4143,"Chips, Butter"
4144,"Bread, Butter"
4145,"Bread, Butter, Diapers, Chips, Beer"
4146,"Biscuits, Milk"
4147,"Jam, Beer"
4148,"Biscuits, Chips, Butter"
4149,"Bread, Eggs, Butter, Cheese"
4150,"Bread, Milk, Biscuits, Butter, Chips"
4151,"Biscuits, Milk, Eggs"
4152,"Cheese, Bread, Milk, Butter"
4153,"Diapers, Chips, Beer"
4154,"Milk, Biscuits, Jam, Butter, Cheese"
4155,"Biscuits, Beer"
4156,"Cheese, Eggs, Butter"
4157,"Bread, Chips, Eggs, Butter"
4158,"Biscuits, Bread, Diapers"
4159,"Bread, Biscuits, Eggs, Butter, Cheese, Chips, Beer"
4160,"Biscuits, Bread, Butter, Cheese"
4161,Jam
4162,"Biscuits, Eggs"
4163,"Biscuits, Chips"
4164,"Cheese, Beer, Biscuits, Butter"
4165,"Bread, Biscuits, Jam, Cheese, Diapers, Chips, Beer"
4166,"Biscuits, Eggs"
4167,"Biscuits, Bread, Jam, Cheese"
4168,"Jam, Butter"
4169,"Bread, Milk, Butter"
4170,"Biscuits, Bread, Chips, Eggs"
4171,"Bread, Chips, Diapers"
4172,"Biscuits, Diapers, Eggs, Beer"
4173,"Biscuits, Eggs, Butter"
4174,"Cheese, Eggs, Butter"
4175,"Bread, Milk, Biscuits, Butter, Diapers, Beer"
4176,"Cheese, Chips, Biscuits, Butter"
4177,"Bread, Eggs, Butter"
4178,"Bread, Eggs"
4179,"Bread, Butter"
4180,"Biscuits, Jam, Butter"
4181,"Biscuits, Bread, Eggs, Cheese"
4182,"Milk, Cheese"
4183,"Beer, Diapers, Cheese"
4184,"Bread, Diapers"
4185,"Biscuits, Chips, Eggs, Beer"
4186,"Bread, Butter"
4187,"Biscuits, Bread, Eggs"
4188,"Bread, Milk, Cheese, Butter, Diapers, Beer"
4189,"Bread, Butter"
4190,"Biscuits, Chips, Butter"
4191,"Milk, Eggs, Butter"
4192,"Diapers, Beer"
4193,"Chips, Butter"
4194,"Biscuits, Eggs"
4195,"Milk, Biscuits, Diapers, Chips, Beer"
4196,"Beer, Bread, Diapers, Butter"
4197,"Bread, Butter, Cheese, Diapers, Beer"
4198,"Bread, Milk, Jam"
4199,"Diapers, Bread, Chips, Eggs"
4200,"Bread, Milk, Beer"
4201,"Bread, Eggs, Butter"
4202,Butter
4203,"Cheese, Eggs, Jam"
4204,"Bread, Milk, Butter, Cheese, Chips"
4205,"Bread, Milk, Butter"
4206,"Diapers, Jam"
4207,Beer
4208,"Beer, Bread, Diapers, Butter"
4209,"Bread, Eggs, Butter"
4210,"Cheese, Bread, Butter"
4211,"Milk, Chips"
4212,"Bread, Milk, Butter"
4213,"Eggs, Cheese"
4214,"Bread, Eggs, Butter, Cheese, Beer"
4215,"Cheese, Beer, Biscuits, Butter"
4216,Beer
4217,"Biscuits, Milk, Cheese"
4218,"Bread, Milk, Jam, Butter, Beer"
4219,"Cheese, Bread, Biscuits, Butter"
4220,"Milk, Eggs, Cheese"
4221,"Milk, Cheese, Jam, Eggs, Butter, Beer"
4222,"Milk, Chips, Cheese"
4223,"Bread, Milk, Eggs"
4224,"Jam, Bread, Eggs, Butter"
4225,"Biscuits, Bread, Diapers, Beer"
4226,"Eggs, Butter"
4227,"Biscuits, Cheese"
4228,"Biscuits, Bread"
4229,"Diapers, Eggs"
4230,"Cheese, Bread, Milk, Butter"
4231,"Cheese, Bread, Butter"
4232,"Biscuits, Bread, Milk"
4233,"Cheese, Biscuits, Eggs, Butter"
4234,"Chips, Jam, Butter"
4235,"Biscuits, Bread, Milk, Butter"
4236,"Biscuits, Diapers, Beer"
4237,"Milk, Butter"
4238,"Milk, Cheese"
4239,"Chips, Eggs"
4240,"Milk, Eggs"
4241,"Biscuits, Bread, Milk, Butter"
4242,"Bread, Butter"
4243,"Bread, Chips, Diapers"
4244,"Milk, Eggs, Cheese"
4245,"Biscuits, Butter"
4246,"Beer, Milk, Eggs, Butter"
4247,"Biscuits, Jam, Butter"
4248,"Biscuits, Bread, Jam, Butter"
4249,"Biscuits, Bread, Eggs, Butter"
4250,"Beer, Diapers, Bread, Butter"
4251,"Bread, Butter"
4252,"Milk, Biscuits, Butter, Cheese, Diapers, Chips, Beer"
4253,"Biscuits, Bread, Jam"
4254,"Milk, Biscuits, Butter, Chips, Beer"
4255,"Biscuits, Butter"
4256,"Bread, Milk, Eggs, Butter"
4257,"Bread, Eggs, Butter"
4258,"Diapers, Butter"
4259,"Milk, Jam"
4260,"Biscuits, Bread, Milk, Butter"
4261,"Biscuits, Milk, Cheese"
4262,"Bread, Milk, Cheese, Eggs, Butter, Diapers, Beer"
4263,"Cheese, Diapers, Chips, Butter"
4264,"Bread, Milk, Eggs, Butter, Diapers, Beer"
4265,"Cheese, Milk, Biscuits, Beer"
4266,"Beer, Diapers, Cheese"
4267,"Diapers, Eggs"
4268,"Biscuits, Eggs, Butter"
4269,"Bread, Milk, Butter, Chips, Beer"
4270,"Milk, Cheese"
4271,Cheese
4272,"Beer, Eggs, Butter"
4273,"Diapers, Butter"
4274,"Diapers, Beer"
4275,"Bread, Butter"
4276,"Milk, Jam"
4277,"Bread, Milk, Butter"
4278,"Bread, Milk, Jam, Butter, Diapers"
4279,"Bread, Diapers, Butter, Beer"
4280,"Diapers, Chips, Cheese"
4281,"Bread, Milk, Diapers, Butter"
4282,"Bread, Milk, Cheese, Butter, Chips"
4283,"Milk, Chips, Butter"
4284,"Bread, Chips, Cheese"
4285,"Bread, Chips, Butter"
4286,"Bread, Milk"
4287,"Biscuits, Milk, Diapers, Beer"
4288,"Bread, Eggs"
4289,"Biscuits, Milk, Chips, Eggs"
4290,"Bread, Jam, Butter"
4291,"Milk, Eggs, Beer"
4292,"Jam, Beer"
4293,"Bread, Milk, Jam, Cheese, Chips, Beer"
4294,"Bread, Biscuits, Eggs, Butter, Cheese, Chips"
4295,"Beer, Bread, Butter"
4296,"Milk, Chips, Eggs"
4297,"Biscuits, Milk, Cheese"
4298,"Beer, Bread, Butter"
4299,"Biscuits, Chips, Eggs, Butter"
4300,"Bread, Butter, Diapers, Chips, Beer"
4301,"Bread, Chips, Jam, Cheese"
4302,"Biscuits, Bread, Milk, Butter"
4303,"Biscuits, Bread, Milk"
4304,"Bread, Butter"
4305,"Milk, Jam"
4306,"Bread, Milk, Cheese, Eggs, Butter, Diapers, Chips, Beer"
4307,"Bread, Butter, Cheese"
4308,"Beer, Bread, Diapers, Butter"
4309,"Milk, Biscuits, Butter, Cheese, Beer"
4310,"Cheese, Milk, Butter"
4311,"Milk, Chips"
4312,"Bread, Milk, Cheese, Butter, Diapers, Beer"
4313,"Cheese, Diapers, Jam, Butter"
4314,"Bread, Milk, Butter"
4315,"Bread, Biscuits, Butter, Diapers, Beer"
4316,"Biscuits, Bread, Milk, Eggs"
4317,"Milk, Eggs, Cheese"
4318,"Cheese, Milk, Chips, Butter"
4319,"Jam, Butter"
4320,"Biscuits, Eggs, Beer"
4321,"Bread, Milk, Beer"
4322,"Biscuits, Diapers"
4323,"Biscuits, Chips"
4324,"Biscuits, Jam"
4325,"Bread, Milk, Biscuits, Jam, Butter, Diapers, Beer"
4326,"Bread, Milk, Jam, Chips, Beer"
4327,"Bread, Butter"
4328,"Milk, Eggs, Butter"
4329,"Cheese, Beer, Chips, Butter"
4330,"Biscuits, Diapers, Beer"
4331,Eggs
4332,"Beer, Biscuits, Butter"
4333,"Biscuits, Bread, Butter"
4334,"Bread, Milk, Butter, Cheese, Beer"
4335,"Bread, Milk, Jam, Butter, Chips"
4336,"Biscuits, Milk, Diapers"
4337,"Diapers, Beer"
4338,"Jam, Butter"
4339,"Biscuits, Butter"
4340,"Bread, Cheese"
4341,"Milk, Jam, Beer"
4342,"Bread, Milk, Butter, Cheese"
4343,"Biscuits, Eggs, Cheese"
4344,"Milk, Jam, Butter"
4345,"Milk, Butter"
4346,"Bread, Milk, Biscuits, Eggs, Butter, Diapers"
4347,"Cheese, Milk, Diapers, Butter"
4348,"Cheese, Bread, Biscuits, Butter"
4349,"Bread, Butter"
4350,"Beer, Bread, Diapers, Butter"
4351,"Biscuits, Bread, Eggs, Butter"
4352,"Milk, Chips"
4353,"Bread, Chips, Diapers, Cheese"
4354,"Biscuits, Eggs"
4355,"Milk, Eggs, Cheese, Diapers, Beer"
4356,"Bread, Milk, Eggs, Butter"
4357,"Bread, Milk, Jam, Cheese"
4358,"Milk, Biscuits, Eggs, Butter, Cheese, Chips, Beer"
4359,"Milk, Chips, Eggs, Butter"
4360,Chips
4361,"Milk, Diapers"
4362,"Bread, Butter"
4363,"Bread, Chips, Jam, Cheese"
4364,"Chips, Eggs, Jam"
4365,"Bread, Milk, Butter"
4366,"Milk, Jam, Eggs, Cheese, Butter"
4367,"Milk, Diapers"
4368,"Bread, Jam, Eggs, Cheese, Butter"
4369,"Biscuits, Eggs, Cheese, Chips, Beer"
4370,Chips
4371,"Diapers, Milk, Eggs, Cheese"
4372,"Bread, Chips, Eggs, Butter"
4373,"Bread, Milk"
4374,"Milk, Biscuits, Cheese, Diapers, Beer"
4375,"Bread, Chips, Beer"
4376,"Jam, Butter"
4377,"Bread, Milk, Cheese, Eggs, Butter, Diapers, Beer"
4378,"Bread, Milk, Diapers, Beer"
4379,"Bread, Milk, Cheese, Butter, Diapers"
4380,"Bread, Jam"
4381,"Beer, Milk, Diapers, Butter"
4382,"Biscuits, Butter"
4383,"Cheese, Bread, Butter"
4384,"Diapers, Butter"
4385,"Biscuits, Bread, Diapers, Butter"
4386,"Chips, Eggs, Beer"
4387,"Bread, Chips, Milk, Beer"
4388,"Biscuits, Milk, Jam"
4389,"Biscuits, Bread, Beer"
4390,Bread
4391,"Bread, Milk"
4392,"Jam, Eggs, Butter"
4393,"Cheese, Bread, Eggs, Butter"
4394,"Cheese, Milk, Eggs, Butter"
4395,"Bread, Chips, Eggs, Butter"
4396,"Milk, Beer"
4397,"Bread, Milk, Biscuits, Jam, Butter"
4398,"Milk, Butter"
4399,"Cheese, Milk, Butter"
4400,"Bread, Eggs, Butter, Diapers, Chips, Beer"
4401,"Biscuits, Bread, Chips, Butter"
4402,"Bread, Milk, Cheese"
4403,"Milk, Eggs"
4404,"Bread, Eggs"
4405,"Milk, Chips, Beer"
4406,"Beer, Diapers, Butter"
4407,"Bread, Milk, Biscuits, Cheese, Chips"
4408,"Biscuits, Eggs, Cheese, Diapers, Beer"
4409,"Eggs, Butter"
4410,"Chips, Jam, Butter"
4411,"Bread, Butter, Beer"
4412,"Beer, Milk, Butter"
4413,"Bread, Biscuits, Jam, Butter, Diapers"
4414,"Milk, Butter"
4415,"Bread, Butter"
4416,"Diapers, Eggs, Butter"
